,inci,title,peh_class
45,"['\xa0Water (Aqua/Eau)', ' Glycerin', ' Propanediol', ' Behentrimonium Methosulfate', ' Persea Gratissima (Avocado) Seed Oil', ' Cetearyl Alcohol', ' Stearyl Alcohol', ' Butyrospermum Parkii (Shea) Butter', ' Polyquaternium-11', ' Cetyl Alcohol', ' Polyquaternium-10', ' Fragrance (Parfum)', ' Olea Europaea (Olive) Fruit Oil', ' Aloe barbadensis (Aloe vera) leaf juice', ' Lonicera Caprifolium (Honeysuckle) Flower Extract', ' Macrocystic Pyrifera (Kelp) Extract', ' Salvia Officinalis (Sage) Leaf Extract*', ' Vitis Vinifera (Grape) Seed Oil', ' Urtica Dioica (Nettle) Leaf Extract', ' Cocos Nucifera (Coconut) Oil', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Simmondsia Chinensis (Jojoba) Seed oil', ' Mangifera Indica (Mango) Seed Butter', ' Argania Spinosa (Argan) Kernel Oil', ' Melia Azadirachta (Neem) Seed Oil', 'Daucus Carota Sativa (Carrot) Seed Oil', ' Macadamia Ternifolia Seed Oil', ' Mangifera indica (Mango) seed oil', ' Glycine Soja (Soybean) Seed Oil', ' Canola Oil', ' Hydrolyzed Silk Protein', ' Ethylhexylglycerin', ' Silk Amino Acids', ' Phenoxyethanol', ' Polysorbate-60']",CANTU Avocado Hydrating Curl Activator  Odżywka bez spłukiwania aktywująca skręt 355ml,P
46,"[' Water', ' Cetearyl Alcohol', ' Canola Oil', ' Persea Gratissima Oil', ' Behntrimonium Methosulfate', ' Glycerin', ' Butyrospremum Parkii Butter', ' Olea Europea Fruit Oil', ' Citrus Aurantium Dulcis Peel Oil', 'Salvia Officinalis Leaf Extract', 'Urticia Dioica Extract', ' Rosmarinus Officinalis Leaf Extract', ' Aloe Barbadensis Leaf Juice', 'Achillea Millefolium Extract', ' Actinidia Chinensis Extract', ' Hydrolyzed Wheat Protein', ' Dicetyldimonium Chloride', ' Fragrance', ' Dimethicone', ' Ethylhexylglycerin', ' Phenoxyethanol', ' Polyquaternium-10', ' Sodium Chloride', ' Disodium EDTA', ' Citric Acid', ' Cyclopentasiloxane', ' Cyclohexasiloxane', ' MTS-50 Sodium methyltaurate', ' Dimethicone PEG-8 Meadowfoamate', ' Polyquaternium-37', ' Propylene Glycol Dicaprate', ' PPG-1 Trideceth-6', ' Panthenol', ' Hydrolyzed Wheat Protein', ' PG-Propyl Silanetriol', ' Pentaeryhthrytyl tetracaprylate', ' Silk Amino acids', ' Hydrolyzed Collagen', ' Propylene Glycol', ' Hydroxyethylcellulose', ' Sodium Hyaluronate']",CANTU Avocado Leave-in Repair Cream Odżywka bez spłukiwania 340g,P
47,"['\xa0Water (Aqua', ' Eau)', ' Glycerin', ' Canola Oil', ' Butyrospermum Parkii (Shea) Butter', ' Cetearyl Alcohol', ' Ceteareth-20', ' Fragrance (Parfum)', ' Stearalkonium Chloride', ' Glycol Stearate', ' Polyquaternium-11', ' Cetyl Alcohol', ' Glycine Soja (Soybean) Oil', ' Cocos Nucifera (Coconut) Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil', ' Persea Gratissima (Avocado) Oil', ' Simmondsia Chinensis (Jojoba) Oil', ' Olea Europaea (Olive) Fruit Oil', ' Mangifera Indica (Mango) Seed Butter', ' Argania Spinosa (Argan) Kernel Oil', ' Vitis Vinifera (Grape) Seed Oil', ' Melia Azadirachta (Neem) Seed Oil', ' Daucus Carota Sativa (Carrot) Seed Oil', ' Lonicera Japonica (Honeysuckle) Flower Extract', ' Laminaria Cloustoni (Sea Kelp) Extract', ' Salvia Officinalis (Sage) Leaf Extract', ' Macadamia Ternifolia (Macadamia) Seed Oil', ' Mangifera Indica (Mango) Seed Oil', ' Vitis Vinifera (Grape) Seed Extract', ' Urtica Dioica (Nettle) Extract', ' Silk Amino Acids', ' Hydrolyzed Silk', ' Phenoxyethanol', ' Ethylhexylglycerin.']",CANTU Conditioning Creamy Lotion Odżywka bez spłukiwania 355ml,P
48,"[' Water (Aqua)', ' Cetearyl Alcohol', ' Canola Oil', ' Butyrospermum Parkii (Shea) Butter', ' Cetyl Alcohol', ' Stearamidopropyl Dimethylamine', ' Glycerin', ' Phenoxyethanol', ' Ceteareth-20', ' Parfum (Fragrance)', ' Lactic Acid', ' Polyquaternium-4', ' Ethylhexylglycerin', ' Stearic Acid', ' Panthenol', ' Olea Europea (Olive) Fruit Oil', ' Cocos Nucifera (Coconut) Oil', ' Aloe Barbadensis (Aloe Vera) Leaf Extract (decolorized)', ' Glycine Soja (Soybean) Oil', ' Simmondsia Chinesis Oil (Jojoba)', ' Mangifera Indica (Mango) Seed Butter', ' Argania Spinosa Kernal Oil (Argan)', ' Melia Azadirachta Seed Oil (Neem)', ' Mangifera Indica Seed Oil (Mango) Seed Oil', ' Macadamiaternifolia Seed Oil (Macadamia)', ' Vitis Vinifera Seed Oil (Grape)', ' Persea Gratissima Oil (Avocado)', ' Alcohol', ' Silk Amino Acids', ' Ethylester of Hydrolyzed Silk', ' Saccharum Officinarum Extract (Sugar Cane)', ' Camellia Sinensis Leaf Extract (Green Tea)', ' Pyrus Malus Fruit Extract (Apple)', ' Citrus Limon Fruit Extract (Lemon)', ' Hexylene Glycol', ' Betaine', ' Lonicera Japonica Flower Extract (Honeysuckle)', ' Laminara Cloustoni Extract (Sea Kelp)', ' Salvia Officinalis (Sage) Leaf Extract', ' Urtica Dioica Extract (Nettle)', ' Hexapeptide-1', ' Benzyl Benzoate', ' Coumarin', ' Hexyl Cinnamal.']",CANTU Leave-in Conditioning Cream Odżywka bez spłukiwania 340g,P
49,"['\xa0Water', ' Glycerin', ' Cetearyl Alcohol', ' Propanediol', ' Behentrimonium Methosulfate', ' Stearyl Alcohol', ' Butyrospermum Parkii (Shea) Butter (masło shea)', ' Polyquaternium-11', ' Parfum', ' Cetyl Alcohol', ' Polyquaternium-10', ' Phenoxyethanol (konserwant)', ' Polysorbate', ' Glycine Soja (Soybean) Oil (olej sojowy)', ' Olea Europaea (Olive) Fruit Oil (oliwa z oliwek)', ' Ethylhexylglycerin (konserwant)', ' Silk Amino Acids (aminokwasy jedwabiu)', ' Canola Oil (olej rzepakowy)', ' Aloe Barbadensis (Aloe Vera) Leaf Juice (Decolorized) (sok aloesowy)', ' Hydrolyzed Silk (jedwab hydrolizowany)', ' Lonicera Caprifolium Flower Extract (ekstrakt z kwiatów wiciokrzewu przywiercień)', ' Macrocystis Pyrifera Extract (wyciąg z wielkomorszczynu gruszkowatego)', ' Salvia Officinalis (Sage) Leaf Extract (wyciąg z szałwii)', ' Vitis Vinifera (Red Grape) Seed Extract (wyciąg z pestek czerwonych winogron)', ' Urtica Dioica (Nettle) Extract (ekstrakt z pokrzywy zwyczajnej)', ' Cocos Nucifera (Coconut) Fruit Extract (ekstrakt kokosowy)', ' Persea Gratissima (Avocado) Oil (olej avocado)', ' Prunus Amygdalus Dulcis (Sweet Almond) Oil (olej ze słodkich migdałów)', ' Simmondsia Chinensis (Jojoba) Seed Oil (olej jojoba)', ' Mangifera Indica (Mango) Seed Butter (masło mango)', ' Argania Spinosa (Argan) Kernel Oil (olej arganowy)', ' Melia Azadirachta (Neem) Seed Oil (olej neem)', ' Daucus Carota Sativa (Carrot) Seed Oil (olej marchewkowy)', ' Macadamia Ternifolia (Macadamia) Seed Oil (olej macadamia)', ' Mangifera Indica (Mango) Seed Oil (olej z pestek mango)', ' Vitis Vinifera (Grape) Seed Oil (olej z pestek winogron)', ' Benzyl Benzoate', ' Coumarin', ' Hexyl Cinnamal']",CANTU Moisturizing Curl Activator Cream Odżywka bez spłukiwania aktywująca skręt 355ml,P
50,"[' Water', ' Cetearyl Alcohol', ' Canola Oil', ' Cetrimonium Chloride', ' Glycerin', ' Shea Butter', ' Baobab Seed Extract', ' Watercress Extract', ' Indian Kress Extract', ' Provitamin B-5', ' Soy Protein', ' Behentrimonium Methosulfate', ' Palmitoyl Myristyl Serinate', ' Spearmint Leaf Oil', ' Fragrance (Parfum)', ' Peg-8', ' Peg-8/Smdi Copolymer', ' Sodium Polyacrylate', ' Phenoxyethanol', ' Ethylhexylglycerin', ' Trisodium Ethylenediamine Disuccinate', ' Sodium Hydroxide', ' Citric Acid.']",CANTU TXTR Strenghten + Restore Moisture Mask Maska wzmacniająco-odbudowująca 396g,P
51,"['\xa0Purified Water', ' Glycine Soja (Soybean) Oil', ' Octyl Palmitate', ' Cetearyl Alcohol', ' Behentrimonium Methosulfate', ' Glyceryl Stearate', ' Behentrimonium Chloride', ' Polysorbate 60', ' Cetyl Alcohol', ' Certified Organic Blueberry Fruit Extract', ' Certified Organic Anthemis Nobilis (Chamomile) Flower Extract', ' Certified Organic Hydrolyzed Soy Protein', ' Certified Organic Coconut Oil', ' Certified Organic Aloe Barbadensis Leaf Juice', ' Vegetable Glycerin', ' Certified Organic Caprylic/Capric Triglyceride', ' Certified Organic Panthenol', ' Polysorbate 20', ' Phenoxyethanol', ' Caprylyl Glycol', ' Fragrance.']",CURLS Blueberry Bliss Reparative Hair Mask maska regenerująca 240ml,P
52,"['\xa0Purified Water', ' Behentrimonium Methosulfate', ' Cetearyl Alcohol', ' Cetyl Alcohol', ' Certified Organic Blueberry Fruit Extract', ' Certified Organic Coconut Oil', ' Glycereth-26', ' Sorbitol', ' Certified Organic Aloe Barbadensis Leaf Juice', ' Hydrolyzed Quinoa', ' Silk Amino Acids', ' Certified Organic Chamomile Flower Extract', ' Fragrance', ' Phenoxyethanol', ' Caprylyl Glycol']",CURLS Blueberry Bliss Reparative Leave In Conditioner regenerująca odżywka bez spłukiwania 240ml,P
53,"[' Water', ' Cetyl Alcohol', ' Ethylhexyl Palmitate', ' Certified Organic Aloe Barbadensis Leaf Juice', ' Certified Organic Sunflower Seed Oil', ' Cetearyl Alcohol', ' Ceteareth-20', ' Behentrimonium Methosulfate', ' Certified Organic Caviar Extract', ' Certified Organic Champagne Fruit Extract', ' Hydrolyzed (Cashmere) Wool', ' Stearamidopropyl Dimethylamine', ' Certified Organic He Sho Wo', ' Certified Organic Green Tea Extract', ' Certified Organic Chamomile Tea Extract', ' Certified Organic Calendula Officinalis Flower Extract', ' Certified Organic Mango Butter', ' Certified Organic Shea Butter', ' Methylhentyl Isostearate (Bean Tree)', ' Panthenol', ' Soy Protein', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate', ' Phenoxyethanol', ' Caprylyl Glycol', ' Fragrance.']",CURLS Cashmere + Caviar Hair Masque Deep Conditioner Maska głęboko odżywiająca z kaszmirem i kawiorem 236ml,P
54,"['\xa0Water (Aqua', ' Eau)', ' Glycerin', ' PEG-6 Caprylic/Capric Glycerides', ' Guar Hydroxypropyltrimonium Chloride', ' Wheat Amino Acids', ' Hydrolyzed Corn Protein', ' Hydrolyzed Soy Protein', ' Hydrolyzed Wheat Protein', ' Melissa Officinalis Extract', ' Humulus Lupulus (Hops) Extract', ' Cymbopogon Schoenanthus Extract', ' Chamomilla Recutita (Matricaria) Extract', ' Rosmarinus Officinalis (Rosemary) Extract', ' Achillea Millefolium Extract', ' Fragrance (Parfum)', ' Hydroxyethylcellulose', ' PEG-40 Hydrogenated Castor Oil', ' Diazolidinyl Urea', ' Sodium Benzoate', ' Potassium Sorbate.']",DEVACURL Texture & Volume B′Leave-In odżywka bez spłukiwania 177ml,P
55,"['\xa0Aqua', ' Cetearyl Alcohol', ' Cetrimonium Chloride', ' Behentrimonium Chloride', ' Potassium Cetyl Phosphate', ' Cyclopentasiloxane', ' Argania Spinosa Kernel Oil', ' Hydrolyzed Keratin', ' Hydrolyzed Wheat Protein', ' Hydrolyzed Soy Protein', ' Panthenol', ' Aloe Barbadensis Leaf Juice', ' Dimethiconol', ' Citric Acid', ' Parfum', ' Sodium Benzoate', ' Phenoxyethanol', ' Potassium Sorbate', ' Benzyl Salicylate', ' CI 19140', ' CI 15985', ' CI 42090']",DR. SANTÉ Maska do włosów z olejem arganowym i keratyną 300ml,P
56,"[' Aqua', ' Cetearyl Alcohol', ' Myristyl Alcohol', ' Cetrimonium Chloride', ' Amodimethicone', ' Dimethicone', ' Cocos Nucifera Oil (olej kokosowy)', ' Wheat Amino Acids (aminokwasy pszenicy)', ' Soy Amino Acids (aminokwasy soi)', ' Arginine Hcl', ' Serine', ' Threonine', ' Trideceth-10', ' Polyquaternium 37', ' Lactic Аcid', ' Parfum', ' Sodium Benzoate', ' Benzyl Alcohol', ' Potassium Sorbate', ' Phenoxyethanol', ' Linalool']",DR. SANTÉ maska kokosowa do suchych i łamliwych włosów 1000ml,P
57,"['\xa0Aqua', ' Cetearyl Alcohol', ' Myristyl Alcohol', ' Cetrimonium Chloride', ' Amodimethicone', ' Dimethicone', ' Cocos Nucifera Oil (olej kokosowy)', ' Wheat Amino Acids (aminokwasy pszenicy)', ' Soy Amino Acids (aminokwasy soi)', ' Arginine Hcl', ' Serine', ' Threonine', ' Trideceth-10', ' Polyquaternium 37', ' Lactic Аcid', ' Parfum', ' Sodium Benzoate', ' Benzyl Alcohol', ' Potassium Sorbate', ' Phenoxyethanol', ' Linalool']",DR. SANTÉ maska kokosowa do suchych i łamliwych włosów 300ml,P
58,"['\xa0Aqua', ' Rosa Canina Floral Water (woda różana)', ' Organic Simmondsia Chinensis Oil (organiczny olej jojoba)', '\xa0Camelina Sativa Seed Oil\xa0(olej z lnicznika siewnego)', ' Organic Bambusa Аrundinacea Еxtract (organiczny ekstrakt z bambusa)', ' Saccharomyces Сerevisiae Еxtract (drożdże)', ' Cananga Extract (ylang ylang)', ' Glycerin', ' Behenamidopropyl Dimethylamine', ' Glyceryl Monostearate', ' Hydrolyzed Silk Peptides (proteiny jedwabiu)', ' Macadamia Integrifolia Seed Oil (olej makadamii)', ' Glyceryl Stearate SE', ' Borago Seed Oil Rafined (olej z nasion ogórecznika)', ' Perfume', ' Lactic Acid', ' Benzoic Acid', 'Sorbic Acid', ' Dehydroacetic Acid']",ECOLAB Maska do włosów rekonstrukcja z różą 250ml,P
59,"['\xa0Aqua', ' Euterpe Oleracea (Acai) Fruit extract (ekstrakt acai)', ' Butyrospermum Parkii (Shea) Butter (masło Shea)', ' Hydrolyzed Keratin', ' Cetearyl Alcohol', ' Simmondsia chinensis (jojoba) seed oil (olej jojoba)', ' Caprylic/Capric Triglyceride', ' Behentrimonium Chloride', ' Adansonia Digitata (Baobab) Seed Oil (olejek z baobabu)', ' Tagetes Minuta (Marigold) Flower Oil (olej z czarnej mięty)', ' Aloe Barbadensis (Aloe) Leaf Extract (ekstrakt aloesu)', ' Cola Acuminata (Cola Nut) Seed Extract (ekstrakt orzeszków coli)', ' Cyclopia Intermedia (Honeybush) Leaf Extract (ekstrakt z miodokrzewu)', ' Aspalathus Linearis (Rooibos) Leaf Extract (ekstrakt z liści rooibos)', ' Silk Amino Acids (proteiny jedwabiu)', ' Perfume', ' Benzyl Alcohol', ' Caprylyl Glycol', ' Cellulose', ' Citric acid', ' Sodium Benzoate', ' Potassium Sorbate']",ECOLAB STRANY Balsam keratyna i acai 200ml,P
60,"[' Aqua', ' Glycerin', ' Magnolia Acuminata Bark Extract (ekstrakt z magnolii)', 'Citrus Limon (Lemon) Peel Extract (ekstrakt ze skórki cytryny)', ' Butyrospermum Parkii (Shea) Butter (masło Shea)', ' Simmondsia chinensis (jojoba) seed oil (olej jojoba)', ' Cetearyl Alcohol', ' Saccharum Officinarum (Sugar Cane) Extract (ekstrakt z trzciny cukrowej)', ' Behentrimonium Chloride', ' Caprylic/Capric Triglyceride', ' Lactic Acid', ' Silk Amino Acids (proteiny jedwabiu)', ' Malic Acid', ' Citric Acid', ' Perfume', ' Benzyl Alcohol', ' Caprylyl Glycol', ' Cellulose', ' Sodium Benzoate', ' Potassium Sorbate']",ECOLAB STRANY Balsam laminujący japońska magnolia 200ml,P
61,"['\xa0Aqua', ' Theobroma Grandiflorum Seed Butter', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Butyrospermum Parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Persea Gratissima (Avocado) Oil', ' Hydrolyzed Keratin', ' Behentrimonium Chloride', ' Niacinamide', ' Calcium Pantothenate', ' Sodium Ascorbyl Phosphate', ' Tocopheryl Acetate', ' Pyridoxine HCl', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Glycerin', ' Cellulose', ' Betaine', 'Сetrimonium Chloride', ' Perfume', ' Benzyl Alcohol', ' Caprylyl Glycol', ' Silica', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate.']",ECOLAB STRANY Maska do włosów - Intensywna regeneracja 250ml,P
62,"['\xa0Aqua with infusion of: Emblica Officinalis (Indian Gooseberry) Fruit Extract', ' Aloe Barbadensis (Aloe Vera) Leaf Juice', ' Olea Europaea (Olive) Leaf Extract', ' Punica Granatum (Pomegranate) Fruit Extract', ' Butyrospermum Parkii (Shea)', ' Argania Spinosa (Argan) Kernel Oil', ' Vegetable Glycerin', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Inulin (from Chicory root)', ' Caprylic/Capric Triglyceride', ' Hydrolyzed Keratin', ' Brassica Campestris (Rapeseed) Seed Oil', ' Sesamum Indicum Seed Oil', ' Silk Amino Acids', ' Fruit Acids Complex: Citrus Limon (Lemon) Peel Extract', ' Lactic Acid', ' Saccharum Officinarum (Sugar Cane) Extract', ' Malic Acid', ' Citric Acid', ' Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Hydroxyethylcellulose', ' Perfume', ' Sodium Benzoate', ' Potassium Sorbate.']","ECOLATIER Balsam do włosów odżywczo-wzmacniający MOROCCAN ARGANA, 250ml",P
63,"['\xa0Aqua with infusion of: Hippophae Rhamnoides (Sea buckthorn) Fruit Extract', ' Vaccinium Macrocarpon (Cranberry) Fruit Extract', ' Tilia Cordata (Linden) Flower Extract', ' Butyrospermum Parkii (Shea) Butter', ' Argania Spinosa (Argan) Kernel Oil', ' Vegetable Glycerin', ' Cetearyl Alcohol', ' Behentrimonium Chloride', ' Inulin (from Chicory root)', ' Caprylic/Capric Triglyceride', ' Vegetable Proteins Complex: Hydrolyzed Wheat Protein', ' Hydrolyzed Rye Protein', ' Hydrolyzed Oats Protein', ' Oryza Sativa (Rice) Extract', ' Citric Acid', ' Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Hydroxyethylcellulose', ' Perfume', ' Cananga Odorata (Ylang-Ylang) Flower Oil', ' Sodium Benzoate', ' Potassium Sorbate.']","ECOLATIER Balsam do włosów ultra objętość do włosów cienkich RUSSIAN SEA BUCKTHORN, 250ml",P
64,"['\xa0Aqua with infusion of: \xa0Persea Gratissima (Avocado) Fruit Extract', ' Vegetable Glycerin', ' Theobroma Grandiflorum (Cupuacu) Seed Butter', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Persea Gratissima (Avocado) Oil', ' Behentrimonium Chloride', ' Сetrimonium Chloride', ' Hydrolyzed Keratin', ' Inulin (from Chicory root)', ' Betaine Natural Extract', ' Niacinamide (Vitamin В3)', ' Calcium Pantothenate (Vitamin В5)', ' Sodium Ascorbyl Phosphate (Vitamin С)', ' Tocopheryl Acetate (Vitamin Е)', ' Pyridoxine HCl (Vitamin В6)', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Hydroxyethylcellulose', ' \xa0Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Perfume', ' Silica', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate']","ECOLATIER Keratynowa maska do włosów intensywna regeneracja BRAZILIAN CUPUACU, 200ml",P
65,"['\xa0Aqua with infusion of: Euterpe Oleracea (Acai) Fruit Extract', ' \xa0Aloe Barbadensis (Aloe Vera) Leaf Extract', ' Cola Acuminata (Cola Nut) Seed Extract', ' Cyclopia Intermedia (Honey Bush) Leaf Extract', ' Aspalathus Linearis (Rooibos) Leaf Extract', ' Adansonia Digitata (Baobab) Seed Oil', ' Tagetes Minuta (Marigold) Flower Oil', ' Butyrospermum Parkii (Shea) Butter', ' Cetearyl Alcohol', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Vegetable Glycerin', ' Caprylic/Capric Triglyceride', ' Behentrimonium Chloride', ' Inulin (from Chicory root)', ' Betaine Natural Extract', ' Silk Amino Acids', ' Hydrolyzed Keratin', ' Benzyl Alcohol', ' Benzoic Acid', ' Dehydroacetic Acid', ' Hydroxyethylcellulose', ' Hydrogenated Castor Oil', ' Perfume', ' Citric Acid', ' Sodium Benzoate', ' Potassium Sorbate.']","ECOLATIER Keratynowy balsam do włosów regeneracja i wzrost AMAZONIAN ACAI BERRY, 250ml",P
66,"[' Aqua with infusion of: Morus Nigra Leaf Extract', ' Cocos Nucifera (Coconut) Fruit Extract', ' Moringa Oleifera (Moringa Tree) Leaf Extract', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Caprylic/Capric Triglyceride', ' Vegetable Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil', ' Behentrimonium Chloride', ' Inulin', ' Panthenol', ' Niacinamide', ' Calcium Pantothenate', ' Sodium Ascorbyl Phosphate', ' Tocopheryl Acetate', ' Pyridoxine HCl', ' Hydrolyzed Wheat Proteins', ' Hydrolyzed Rye Proteins', ' Hydrolyzed Oats Proteins', ' Hydroxyethylcellulose', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Hydroxypropyl Guar', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Propanediol', ' Citric Acid', "" Croton Lechleri Resin Extract T (Dragon's Blood)"", ' Parfum', ' Dehydroacetic Acid', ' Benzoic Acid', ' Benzyl Alcohol', ' Potassium Sorbate', ' Sodium Benzoate', ' Hexyl Cinnamal', ' Linalool.']",ECOLATIER Urban Balsam kondycjonujący do wszystkich rodzajów włosów Kokos i Morwa 400ml,P
67,"['\xa0Aqua with infusion of: Moringa Oleifera (Moringa Tree) Leaf Extract', ' Cocos Nucifera (Coconut) Fruit Extract', ' Cetearyl Alcohol', ' Cocos Nucifera (Coconut) Oil', ' Caprylic/Capric Triglyceride', ' Vegetable Glycerin', ' Moringa Oleifera (Moringa) Seed Oil', ' Butyrospermum Parkii (Shea) Butter', ' Coco-Glucoside', ' Lauryl Glucoside', ' Behentrimonium Chloride', ' Panthenol', ' Niacinamide', ' Calcium Pantothenate', ' Sodium Ascorbyl Phosphate', ' Tocopheryl Acetate', ' Pyridoxine HCl', ' Hydrolyzed Wheat Proteins', ' Hydrolyzed Rye Proteins', ' Hydrolyzed Oat Proteins', ' Hydroxyethylcellulose', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Propanediol', ' Citric Acid', "" Croton Lechleri Resin Extract T (Dragon's Blood)"", ' Parfum', ' Dehydroacetic Acid', ' Benzoic Acid', ' Benzyl Alcohol', ' Potassium Sorbate', ' Sodium Benzoate', ' Benzyl Salicylate', ' Cinnamal', ' Citronellol', ' Eugenol', ' Hexyl Cinnamal', ' Limonene', ' Linalool']",ECOLATIER Urban Micelarna oczyszczająca odżywka do włosów Moringa i Kokos 380ml,P
68,"['\xa0Aqua with infusion of: Jasminum Officinale (Jasmine) Flower Extract', ' Olea Europaea (Olive) Leaf Extract', ' Moringa Oleifera (Moringa Tree) Leaf Extract', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Vegetable Glycerin', ' Argania Spinosa (Argan) Kernel Oil', ' Behentrimonium Chloride', ' Inulin', ' Panthenol', ' Niacinamide', ' Calcium Pantothenate', ' Sodium Ascorbyl Phosphate', ' Tocopheryl Acetate', ' Pyridoxine HCl', ' Hydrolyzed Wheat Proteins', ' Hydrolyzed Rye Proteins', ' Hydrolyzed Oats Proteins', ' Hydroxyethylcellulose', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Hydroxypropyl Guar', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Propanediol', ' Citric Acid', "" Croton Lechleri Resin Extract T (Dragon's Blood)"", ' Parfum', ' Dehydroacetic Acid', ' Benzoic Acid', ' Benzyl Alcohol', ' Potassium Sorbate', ' Sodium Benzoate', ' Hexyl Сinnamal', ' Limonene', ' Linalool.']",ECOLATIER Urban Odbudowujący Balsam do włosów zniszczonych Argan i Biały Jaśmin 400ml,P
69,"[' Aqua with infusion of: Malva Sylvestris (Mallow) Flower Extract', ' Persea Gratissima (Avocado) Fruit Extract', ' Moringa Oleifera (Moringa Tree) Leaf Extract', ' Cetearyl Alcohol', ' Butyrospermum Parkii (Shea) Butter', ' Caprylic/Capric Triglyceride', ' Vegetable Glycerin', ' Persea Gratissima (Avocado) Oil', ' Behentrimonium Chloride', ' Inulin', ' Panthenol', ' Niacinamide', ' Calcium Pantothenate', ' Sodium Ascorbyl Phosphate', ' Tocopheryl Acetate', ' Pyridoxine HCl', ' Hydrolyzed Wheat Proteins', ' Hydrolyzed Rye Proteins', ' Hydrolyzed Oats Proteins', ' Hydroxyethylcellulose', ' Maltodextrin', ' Sodium Starch Octenylsuccinate', ' Silica', ' Hydroxypropyl Guar', ' Hydroxypropyl Guar Hydroxypropyltrimonium Chloride', ' Propanediol', ' Citric Acid', "" Croton Lechleri Resin Extract T (Dragon's Blood)"", ' Parfum', ' Dehydroacetic Acid', ' Benzoic Acid', ' Benzyl Alcohol', ' Potassium Sorbate', ' Sodium Benzoate', ' Geraniol', ' Citronellol', ' Limonene.']",ECOLATIER Urban Odżywczy Balsam do włosów suchych Awokado i Malwa 400ml,P
70,"[' Aqua (Water)', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Simmondsia Chinensis (Jojoba) Seed Oil*', ' Phenethyl Alcohol', ' Parfum (Fragrance)', ' Heliantus Annuus (Sunflower) Seed Oil*', ' Coco-Caprylate', ' Passiflora Incarnata Flower Extract*', ' Lactic Acid', ' Panthenol', ' Hydrolyzed Rice Protein', ' Ethylhexylglycerin.']",EKOS BABY Odżywka do włosów dla dzieci i niemowląt 200ml,P
71,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Butyrospermum Parkii (Shea Butter) Butter*', ' Lactic Acid', ' Heliantus Annuus (Sunflower) Seed Oil*', ' Aloe Barbadensis Leaf Juice*', ' Dicaprylyl Ether', ' Lauryl Alcohol', ' Parfum (Fragrance)', ' Panthenol', ' Hydrolyzed Rice Protein', ' Benzyl Alcohol', ' Dehydroacetic Acid', ' Linalool.']",EKOS odżywka aloes masło shea 250ml,P
72,"['\xa0Aqua (Water)', ' Cetearyl Alcohol', ' Behenamidopropyl Dimethylamine', ' Glycerin', ' Butyrospermum Parkii (Shea Butter) Butter*', ' Lactic Acid', ' Helianthus Annuus (Sunflower) Seed Oil*', ' Parfum (Fragrance)', ' Citrus Aurantium Amara (Bitter Orange) Flower Extract*', ' Panicum Miliaceum (Millet) Seed Extract*', ' Dicaprylyl Ether', ' Lauryl Alcohol', ' Panthenol', ' Benzyl Alcohol', ' Hydrolyzed Rice Protein', ' Dehydroacetic Acid', ' Limonene', ' Hexyl Cinnamal', ' Linalool', ' Sodium Benzoate', ' Potassium Sorbate.']",EKOS Odżywka do włosów z organicznej pomarańczy i prosa 250ml,P
